EPC,Ant,Time,Frequency,RSSI,Phase,Time-int,time,
E2801160600002073A4A0529,3,1970/1/5 18:04:06,913750,-62,25,25573.75285,,
E2801160600002073A4A0529,3,1970/1/5 18:04:06,913750,-62,25,25573.75285,,
E2801160600002073A4A0529,3,1970/1/5 18:04:06,913750,-62,25,25573.75285,,
E2801160600002073A4A0529,3,1970/1/5 18:04:06,913750,-62,25,25573.75285,,
E2801160600002073A4A0529,3,1970/1/5 18:04:06,913750,-62,25,25573.75285,,
E2801160600002073A4A0519,3,1970/1/5 18:04:06,913750,-53,42,25573.75285,,
E2801160600002073A4A0519,3,1970/1/5 18:04:06,913750,-53,42,25573.75285,,
E2801160600002073A4A0519,3,1970/1/5 18:04:06,913750,-53,42,25573.75285,,
E2801160600002073A4A0519,3,1970/1/5 18:04:06,913750,-53,42,25573.75285,,
E2801160600002073A4A0519,3,1970/1/5 18:04:06,913750,-53,42,25573.75285,,
E2801160600002073A4A0519,3,1970/1/5 18:04:06,913750,-53,42,25573.75285,,
E2801160600002073A4A0519,3,1970/1/5 18:04:06,913750,-53,42,25573.75285,,
E2801160600002073A4A0529,1,1970/1/5 18:04:06,925250,-45,112,25573.75285,,
E2801160600002073A4A0529,1,1970/1/5 18:04:06,925250,-45,112,25573.75285,,
E2801160600002073A4A0529,1,1970/1/5 18:04:06,925250,-45,112,25573.75285,,
E2801160600002073A4A0529,1,1970/1/5 18:04:06,925250,-45,112,25573.75285,,
E2801160600002073A4A0529,1,1970/1/5 18:04:06,925250,-45,112,25573.75285,,
E2801160600002073A4A0529,1,1970/1/5 18:04:06,925250,-45,112,25573.75285,,
E2801160600002073A4A0529,1,1970/1/5 18:04:06,925250,-45,112,25573.75285,,
E2801160600002073A4A0519,1,1970/1/5 18:04:06,925250,-42,137,25573.75285,,
E2801160600002073A4A0519,1,1970/1/5 18:04:06,925250,-42,137,25573.75285,,
E2801160600002073A4A0519,1,1970/1/5 18:04:06,925250,-42,137,25573.75285,,
E2801160600002073A4A0519,1,1970/1/5 18:04:06,925250,-42,137,25573.75285,,
E2801160600002073A4A0519,1,1970/1/5 18:04:06,925250,-42,137,25573.75285,,
E2801160600002073A4A0519,1,1970/1/5 18:04:06,925250,-42,137,25573.75285,,
E2801160600002073A4A0519,1,1970/1/5 18:04:06,925250,-42,137,25573.75285,,
E2801160600002073A4A0529,2,1970/1/5 18:04:06,925250,-76,56,25573.75285,,
E2801160600002073A4A0529,2,1970/1/5 18:04:06,925250,-76,56,25573.75285,,
E2801160600002073A4A0529,2,1970/1/5 18:04:06,925250,-76,56,25573.75285,,
E2801160600002073A4A0529,2,1970/1/5 18:04:06,925250,-76,56,25573.75285,,
E2801160600002073A4A0529,2,1970/1/5 18:04:06,925250,-76,56,25573.75285,,
E2801160600002073A4A0529,2,1970/1/5 18:04:06,925250,-76,56,25573.75285,,
E2801160600002073A4A0529,2,1970/1/5 18:04:06,925250,-76,56,25573.75285,,
E2801160600002073A4A0519,2,1970/1/5 18:04:06,925250,-70,151,25573.75285,,
E2801160600002073A4A0519,2,1970/1/5 18:04:06,925250,-70,151,25573.75285,,
E2801160600002073A4A0519,2,1970/1/5 18:04:06,925250,-70,151,25573.75285,,
E2801160600002073A4A0519,2,1970/1/5 18:04:06,925250,-70,151,25573.75285,,
E2801160600002073A4A0519,2,1970/1/5 18:04:06,925250,-70,151,25573.75285,,
E2801160600002073A4A0519,2,1970/1/5 18:04:06,925250,-70,151,25573.75285,,
E2801160600002073A4A0519,2,1970/1/5 18:04:06,925250,-70,151,25573.75285,,
E2801160600002073A4A0529,3,1970/1/5 18:04:06,925250,-58,163,25573.75285,,
E2801160600002073A4A0529,3,1970/1/5 18:04:06,925250,-58,163,25573.75285,,
E2801160600002073A4A0529,3,1970/1/5 18:04:06,925250,-58,163,25573.75285,,
E2801160600002073A4A0529,3,1970/1/5 18:04:06,925250,-58,163,25573.75285,,
E2801160600002073A4A0529,3,1970/1/5 18:04:06,925250,-58,163,25573.75285,,
E2801160600002073A4A0529,3,1970/1/5 18:04:06,925250,-58,163,25573.75285,,
E2801160600002073A4A0529,3,1970/1/5 18:04:06,925250,-58,163,25573.75285,,
E2801160600002073A4A0519,3,1970/1/5 18:04:06,925250,-53,135,25573.75285,,
E2801160600002073A4A0519,3,1970/1/5 18:04:06,925250,-53,135,25573.75285,,
E2801160600002073A4A0519,3,1970/1/5 18:04:06,925250,-53,135,25573.75285,,
E2801160600002073A4A0519,3,1970/1/5 18:04:06,925250,-53,135,25573.75285,,
E2801160600002073A4A0519,3,1970/1/5 18:04:06,925250,-53,135,25573.75285,,
E2801160600002073A4A0519,3,1970/1/5 18:04:06,925250,-53,135,25573.75285,,
E2801160600002073A4A0519,3,1970/1/5 18:04:06,925250,-53,135,25573.75285,,
E2801160600002073A4A0519,1,1970/1/5 18:04:06,925250,-44,149,25573.75285,,
E2801160600002073A4A0519,1,1970/1/5 18:04:06,925250,-44,149,25573.75285,,
E2801160600002073A4A0519,1,1970/1/5 18:04:06,925250,-44,149,25573.75285,,
E2801160600002073A4A0519,1,1970/1/5 18:04:06,925250,-44,149,25573.75285,,
E2801160600002073A4A0519,1,1970/1/5 18:04:06,925250,-44,149,25573.75285,,
E2801160600002073A4A0519,1,1970/1/5 18:04:06,925250,-44,149,25573.75285,,
E2801160600002073A4A0519,1,1970/1/5 18:04:06,925250,-44,149,25573.75285,,
E2801160600002073A4A0529,1,1970/1/5 18:04:06,925250,-41,137,25573.75285,,
E2801160600002073A4A0529,1,1970/1/5 18:04:06,925250,-41,137,25573.75285,,
E2801160600002073A4A0529,1,1970/1/5 18:04:06,925250,-41,137,25573.75285,,
E2801160600002073A4A0529,1,1970/1/5 18:04:06,925250,-41,137,25573.75285,,
E2801160600002073A4A0529,1,1970/1/5 18:04:06,925250,-41,137,25573.75285,,
E2801160600002073A4A0529,1,1970/1/5 18:04:06,925250,-41,137,25573.75285,,
E2801160600002073A4A0529,1,1970/1/5 18:04:06,925250,-41,137,25573.75285,,
E2801160600002073A4A0529,2,1970/1/5 18:04:06,925250,-70,14,25573.75285,,
E2801160600002073A4A0529,2,1970/1/5 18:04:06,925250,-70,14,25573.75285,,
E2801160600002073A4A0529,2,1970/1/5 18:04:06,925250,-70,14,25573.75285,,
E2801160600002073A4A0529,2,1970/1/5 18:04:06,925250,-70,14,25573.75285,,
E2801160600002073A4A0529,2,1970/1/5 18:04:06,925250,-70,14,25573.75285,,
E2801160600002073A4A0529,2,1970/1/5 18:04:06,925250,-70,14,25573.75285,,
E2801160600002073A4A0529,2,1970/1/5 18:04:06,925250,-70,14,25573.75285,,
E2801160600002073A4A0519,2,1970/1/5 18:04:06,925250,-70,14,25573.75285,,
E2801160600002073A4A0519,2,1970/1/5 18:04:06,925250,-70,14,25573.75285,,
E2801160600002073A4A0519,2,1970/1/5 18:04:06,925250,-70,14,25573.75285,,
E2801160600002073A4A0519,2,1970/1/5 18:04:06,925250,-70,14,25573.75285,,
E2801160600002073A4A0519,2,1970/1/5 18:04:06,925250,-70,14,25573.75285,,
E2801160600002073A4A0519,2,1970/1/5 18:04:06,925250,-70,14,25573.75285,,
E2801160600002073A4A0519,2,1970/1/5 18:04:06,925250,-70,14,25573.75285,,
E2801160600002073A4A0519,3,1970/1/5 18:04:06,925250,-54,143,25573.75285,,
E2801160600002073A4A0519,3,1970/1/5 18:04:06,925250,-54,143,25573.75285,,
E2801160600002073A4A0519,3,1970/1/5 18:04:06,925250,-54,143,25573.75285,,
E2801160600002073A4A0519,3,1970/1/5 18:04:06,925250,-54,143,25573.75285,,
E2801160600002073A4A0519,3,1970/1/5 18:04:06,925250,-54,143,25573.75285,,
E2801160600002073A4A0519,3,1970/1/5 18:04:06,925250,-54,143,25573.75285,,
E2801160600002073A4A0519,3,1970/1/5 18:04:06,925250,-54,143,25573.75285,,
E2801160600002073A4A0529,3,1970/1/5 18:04:06,925250,-59,95,25573.75285,,
E2801160600002073A4A0529,3,1970/1/5 18:04:06,925250,-59,95,25573.75285,,
E2801160600002073A4A0529,3,1970/1/5 18:04:06,925250,-59,95,25573.75285,,
E2801160600002073A4A0529,3,1970/1/5 18:04:06,925250,-59,95,25573.75285,,
E2801160600002073A4A0529,3,1970/1/5 18:04:06,925250,-59,95,25573.75285,,
E2801160600002073A4A0529,3,1970/1/5 18:04:06,925250,-59,95,25573.75285,,
E2801160600002073A4A0529,3,1970/1/5 18:04:06,925250,-59,95,25573.75285,,
E2801160600002073A4A0529,1,1970/1/5 18:04:06,925250,-45,101,25573.75285,,
E2801160600002073A4A0529,1,1970/1/5 18:04:06,925250,-45,101,25573.75285,,
E2801160600002073A4A0529,1,1970/1/5 18:04:06,925250,-45,101,25573.75285,,
E2801160600002073A4A0529,1,1970/1/5 18:04:06,925250,-45,101,25573.75285,,
E2801160600002073A4A0529,1,1970/1/5 18:04:06,925250,-45,101,25573.75285,,
E2801160600002073A4A0529,1,1970/1/5 18:04:06,925250,-45,101,25573.75285,,
E2801160600002073A4A0529,1,1970/1/5 18:04:06,925250,-45,101,25573.75285,,
E2801160600002073A4A0519,1,1970/1/5 18:04:06,925250,-45,146,25573.75285,,
E2801160600002073A4A0519,1,1970/1/5 18:04:06,925250,-45,146,25573.75285,,
E2801160600002073A4A0519,1,1970/1/5 18:04:06,925250,-45,146,25573.75285,,
E2801160600002073A4A0519,1,1970/1/5 18:04:06,925250,-45,146,25573.75285,,
E2801160600002073A4A0519,1,1970/1/5 18:04:06,925250,-45,146,25573.75285,,
E2801160600002073A4A0519,1,1970/1/5 18:04:06,925250,-45,146,25573.75285,,
E2801160600002073A4A0519,1,1970/1/5 18:04:06,925250,-45,146,25573.75285,,
E2801160600002073A4A0519,2,1970/1/5 18:04:06,925250,-71,177,25573.75285,,
E2801160600002073A4A0519,2,1970/1/5 18:04:06,925250,-71,177,25573.75285,,
E2801160600002073A4A0519,2,1970/1/5 18:04:06,925250,-71,177,25573.75285,,
E2801160600002073A4A0519,2,1970/1/5 18:04:06,925250,-71,177,25573.75285,,
E2801160600002073A4A0519,2,1970/1/5 18:04:06,925250,-71,177,25573.75285,,
E2801160600002073A4A0519,2,1970/1/5 18:04:06,925250,-71,177,25573.75285,,
E2801160600002073A4A0519,2,1970/1/5 18:04:06,925250,-71,177,25573.75285,,
E2801160600002073A4A0529,2,1970/1/5 18:04:06,925250,-72,56,25573.75285,,
E2801160600002073A4A0529,2,1970/1/5 18:04:06,925250,-72,56,25573.75285,,
E2801160600002073A4A0529,2,1970/1/5 18:04:06,925250,-72,56,25573.75285,,
E2801160600002073A4A0529,2,1970/1/5 18:04:06,925250,-72,56,25573.75285,,
E2801160600002073A4A0529,2,1970/1/5 18:04:06,925250,-72,56,25573.75285,,
E2801160600002073A4A0529,2,1970/1/5 18:04:06,925250,-72,56,25573.75285,,
E2801160600002073A4A0529,2,1970/1/5 18:04:06,925250,-72,56,25573.75285,,
E2801160600002073A4A0519,3,1970/1/5 18:04:06,925250,-57,140,25573.75285,,
E2801160600002073A4A0519,3,1970/1/5 18:04:06,925250,-57,140,25573.75285,,
E2801160600002073A4A0519,3,1970/1/5 18:04:06,925250,-57,140,25573.75285,,
E2801160600002073A4A0519,3,1970/1/5 18:04:06,925250,-57,140,25573.75285,,
E2801160600002073A4A0519,3,1970/1/5 18:04:06,925250,-57,140,25573.75285,,
E2801160600002073A4A0519,3,1970/1/5 18:04:06,925250,-57,140,25573.75285,,
E2801160600002073A4A0519,3,1970/1/5 18:04:06,925250,-57,140,25573.75285,,
E2801160600002073A4A0529,3,1970/1/5 18:04:06,925250,-72,132,25573.75285,,
E2801160600002073A4A0529,3,1970/1/5 18:04:06,925250,-72,132,25573.75285,,
E2801160600002073A4A0529,3,1970/1/5 18:04:06,925250,-72,132,25573.75285,,
E2801160600002073A4A0529,3,1970/1/5 18:04:06,925250,-72,132,25573.75285,,
E2801160600002073A4A0529,3,1970/1/5 18:04:06,925250,-72,132,25573.75285,,
E2801160600002073A4A0529,3,1970/1/5 18:04:06,925250,-72,132,25573.75285,,
E2801160600002073A4A0529,3,1970/1/5 18:04:06,925250,-72,132,25573.75285,,
E2801160600002073A4A0529,1,1970/1/5 18:04:06,925250,-62,47,25573.75285,,
E2801160600002073A4A0529,1,1970/1/5 18:04:06,925250,-62,47,25573.75285,,
E2801160600002073A4A0529,1,1970/1/5 18:04:06,925250,-62,47,25573.75285,,
E2801160600002073A4A0529,1,1970/1/5 18:04:06,925250,-62,47,25573.75285,,
E2801160600002073A4A0529,1,1970/1/5 18:04:06,925250,-62,47,25573.75285,,
E2801160600002073A4A0529,1,1970/1/5 18:04:06,925250,-62,47,25573.75285,,
E2801160600002073A4A0529,1,1970/1/5 18:04:06,925250,-62,47,25573.75285,,
E2801160600002073A4A0519,1,1970/1/5 18:04:06,925250,-50,112,25573.75285,,
E2801160600002073A4A0519,1,1970/1/5 18:04:06,925250,-50,112,25573.75285,,
E2801160600002073A4A0519,1,1970/1/5 18:04:06,925250,-50,112,25573.75285,,
E2801160600002073A4A0519,1,1970/1/5 18:04:06,925250,-50,112,25573.75285,,
E2801160600002073A4A0519,1,1970/1/5 18:04:06,925250,-50,112,25573.75285,,
E2801160600002073A4A0519,1,1970/1/5 18:04:06,925250,-50,112,25573.75285,,
E2801160600002073A4A0519,1,1970/1/5 18:04:06,925250,-50,112,25573.75285,,
E2801160600002073A4A0529,1,1970/1/5 18:04:06,910750,-63,47,25573.75285,,
E2801160600002073A4A0529,1,1970/1/5 18:04:06,910750,-63,47,25573.75285,,
E2801160600002073A4A0529,1,1970/1/5 18:04:06,910750,-63,47,25573.75285,,
E2801160600002073A4A0529,1,1970/1/5 18:04:06,910750,-63,47,25573.75285,,
E2801160600002073A4A0529,1,1970/1/5 18:04:06,910750,-63,47,25573.75285,,
E2801160600002073A4A0529,1,1970/1/5 18:04:06,910750,-63,47,25573.75285,,
E2801160600002073A4A0529,1,1970/1/5 18:04:06,910750,-63,47,25573.75285,,
E2801160600002073A4A0519,1,1970/1/5 18:04:06,910750,-49,64,25573.75285,,
E2801160600002073A4A0519,1,1970/1/5 18:04:06,910750,-49,64,25573.75285,,
E2801160600002073A4A0519,1,1970/1/5 18:04:06,910750,-49,64,25573.75285,,
E2801160600002073A4A0519,1,1970/1/5 18:04:06,910750,-49,64,25573.75285,,
E2801160600002073A4A0519,1,1970/1/5 18:04:06,910750,-49,64,25573.75285,,
E2801160600002073A4A0519,1,1970/1/5 18:04:06,910750,-49,64,25573.75285,,
E2801160600002073A4A0519,1,1970/1/5 18:04:06,910750,-49,64,25573.75285,,
E2801160600002073A4A0539,1,1970/1/5 18:04:06,910750,-79,92,25573.75285,18472.22222,
E2801160600002073A4A0539,1,1970/1/5 18:04:06,910750,-79,92,25573.75285,18472.22222,
E2801160600002073A4A0539,1,1970/1/5 18:04:06,910750,-79,92,25573.75285,18472.22222,
E2801160600002073A4A0539,1,1970/1/5 18:04:06,910750,-79,92,25573.75285,18472.22222,
E2801160600002073A4A0539,1,1970/1/5 18:04:06,910750,-79,92,25573.75285,18472.22222,
E2801160600002073A4A0539,1,1970/1/5 18:04:06,910750,-79,92,25573.75285,18472.22222,
E2801160600002073A4A0539,1,1970/1/5 18:04:06,910750,-79,92,25573.75285,18472.22222,
E2801160600002073A4A0529,2,1970/1/5 18:04:06,910750,-77,112,25573.75285,,
E2801160600002073A4A0529,2,1970/1/5 18:04:06,910750,-77,112,25573.75285,,
E2801160600002073A4A0529,2,1970/1/5 18:04:06,910750,-77,112,25573.75285,,
E2801160600002073A4A0529,2,1970/1/5 18:04:06,910750,-77,112,25573.75285,,
E2801160600002073A4A0529,2,1970/1/5 18:04:06,910750,-77,112,25573.75285,,
E2801160600002073A4A0529,2,1970/1/5 18:04:06,910750,-77,112,25573.75285,,
E2801160600002073A4A0529,2,1970/1/5 18:04:06,910750,-77,112,25573.75285,,
E2801160600002073A4A0519,2,1970/1/5 18:04:06,910750,-75,22,25573.75285,,
E2801160600002073A4A0519,2,1970/1/5 18:04:06,910750,-75,22,25573.75285,,
E2801160600002073A4A0519,2,1970/1/5 18:04:06,910750,-75,22,25573.75285,,
E2801160600002073A4A0519,2,1970/1/5 18:04:06,910750,-75,22,25573.75285,,
E2801160600002073A4A0519,2,1970/1/5 18:04:06,910750,-75,22,25573.75285,,
E2801160600002073A4A0519,2,1970/1/5 18:04:06,910750,-75,22,25573.75285,,
E2801160600002073A4A0519,2,1970/1/5 18:04:06,910750,-75,22,25573.75285,,
E2801160600002073A4A0529,3,1970/1/5 18:04:07,910750,-74,75,25573.75286,,
E2801160600002073A4A0529,3,1970/1/5 18:04:07,910750,-74,75,25573.75286,,
E2801160600002073A4A0529,3,1970/1/5 18:04:07,910750,-74,75,25573.75286,,
E2801160600002073A4A0529,3,1970/1/5 18:04:07,910750,-74,75,25573.75286,,
E2801160600002073A4A0529,3,1970/1/5 18:04:07,910750,-74,75,25573.75286,,
E2801160600002073A4A0529,3,1970/1/5 18:04:07,910750,-74,75,25573.75286,,
E2801160600002073A4A0529,3,1970/1/5 18:04:07,910750,-74,75,25573.75286,,
E2801160600002073A4A0519,3,1970/1/5 18:04:07,910750,-57,132,25573.75286,,
E2801160600002073A4A0519,3,1970/1/5 18:04:07,910750,-57,132,25573.75286,,
E2801160600002073A4A0519,3,1970/1/5 18:04:07,910750,-57,132,25573.75286,,
E2801160600002073A4A0519,3,1970/1/5 18:04:07,910750,-57,132,25573.75286,,
E2801160600002073A4A0519,3,1970/1/5 18:04:07,910750,-57,132,25573.75286,,
E2801160600002073A4A0519,3,1970/1/5 18:04:07,910750,-57,132,25573.75286,,
E2801160600002073A4A0519,3,1970/1/5 18:04:07,910750,-57,132,25573.75286,,
E2801160600002073A4A0539,1,1970/1/5 18:04:07,910750,-80,120,25573.75286,18587.96295,
E2801160600002073A4A0539,1,1970/1/5 18:04:07,910750,-80,120,25573.75286,18587.96295,
E2801160600002073A4A0539,1,1970/1/5 18:04:07,910750,-80,120,25573.75286,18587.96295,
E2801160600002073A4A0539,1,1970/1/5 18:04:07,910750,-80,120,25573.75286,18587.96295,
E2801160600002073A4A0539,1,1970/1/5 18:04:07,910750,-80,120,25573.75286,18587.96295,
E2801160600002073A4A0539,1,1970/1/5 18:04:07,910750,-80,120,25573.75286,18587.96295,
E2801160600002073A4A0539,1,1970/1/5 18:04:07,910750,-80,120,25573.75286,18587.96295,
E2801160600002073A4A0529,1,1970/1/5 18:04:07,910750,-70,8,25573.75286,,
E2801160600002073A4A0529,1,1970/1/5 18:04:07,910750,-70,8,25573.75286,,
E2801160600002073A4A0529,1,1970/1/5 18:04:07,910750,-70,8,25573.75286,,
E2801160600002073A4A0529,1,1970/1/5 18:04:07,910750,-70,8,25573.75286,,
E2801160600002073A4A0529,1,1970/1/5 18:04:07,910750,-70,8,25573.75286,,
E2801160600002073A4A0529,1,1970/1/5 18:04:07,910750,-70,8,25573.75286,,
E2801160600002073A4A0529,1,1970/1/5 18:04:07,910750,-70,8,25573.75286,,
E2801160600002073A4A0519,1,1970/1/5 18:04:07,910750,-51,59,25573.75286,,
E2801160600002073A4A0519,1,1970/1/5 18:04:07,910750,-51,59,25573.75286,,
E2801160600002073A4A0519,1,1970/1/5 18:04:07,910750,-51,59,25573.75286,,
E2801160600002073A4A0519,1,1970/1/5 18:04:07,910750,-51,59,25573.75286,,
E2801160600002073A4A0519,1,1970/1/5 18:04:07,910750,-51,59,25573.75286,,
E2801160600002073A4A0519,1,1970/1/5 18:04:07,910750,-51,59,25573.75286,,
E2801160600002073A4A0519,1,1970/1/5 18:04:07,910750,-51,59,25573.75286,,
E2801160600002073A4A0519,2,1970/1/5 18:04:07,910750,-75,22,25573.75286,,
E2801160600002073A4A0519,2,1970/1/5 18:04:07,910750,-75,22,25573.75286,,
E2801160600002073A4A0519,2,1970/1/5 18:04:07,910750,-75,22,25573.75286,,
E2801160600002073A4A0519,2,1970/1/5 18:04:07,910750,-75,22,25573.75286,,
E2801160600002073A4A0519,2,1970/1/5 18:04:07,910750,-75,22,25573.75286,,
E2801160600002073A4A0519,2,1970/1/5 18:04:07,910750,-75,22,25573.75286,,
E2801160600002073A4A0519,2,1970/1/5 18:04:07,910750,-75,22,25573.75286,,
E2801160600002073A4A0529,2,1970/1/5 18:04:07,910750,-77,118,25573.75286,,
E2801160600002073A4A0529,2,1970/1/5 18:04:07,910750,-77,118,25573.75286,,
E2801160600002073A4A0529,2,1970/1/5 18:04:07,910750,-77,118,25573.75286,,
E2801160600002073A4A0529,2,1970/1/5 18:04:07,910750,-77,118,25573.75286,,
E2801160600002073A4A0529,2,1970/1/5 18:04:07,910750,-77,118,25573.75286,,
E2801160600002073A4A0529,2,1970/1/5 18:04:07,910750,-77,118,25573.75286,,
E2801160600002073A4A0529,2,1970/1/5 18:04:07,910750,-77,118,25573.75286,,
E2801160600002073A4A0519,3,1970/1/5 18:04:07,910750,-57,120,25573.75286,,
E2801160600002073A4A0519,3,1970/1/5 18:04:07,910750,-57,120,25573.75286,,
E2801160600002073A4A0519,3,1970/1/5 18:04:07,910750,-57,120,25573.75286,,
E2801160600002073A4A0519,3,1970/1/5 18:04:07,910750,-57,120,25573.75286,,
E2801160600002073A4A0519,3,1970/1/5 18:04:07,910750,-57,120,25573.75286,,
E2801160600002073A4A0519,3,1970/1/5 18:04:07,910750,-57,120,25573.75286,,
E2801160600002073A4A0519,3,1970/1/5 18:04:07,910750,-57,120,25573.75286,,
E2801160600002073A4A0529,3,1970/1/5 18:04:07,910750,-72,56,25573.75286,,
E2801160600002073A4A0529,3,1970/1/5 18:04:07,910750,-72,56,25573.75286,,
E2801160600002073A4A0529,3,1970/1/5 18:04:07,910750,-72,56,25573.75286,,
E2801160600002073A4A0529,3,1970/1/5 18:04:07,910750,-72,56,25573.75286,,
E2801160600002073A4A0529,3,1970/1/5 18:04:07,910750,-72,56,25573.75286,,
E2801160600002073A4A0529,3,1970/1/5 18:04:07,910750,-72,56,25573.75286,,
E2801160600002073A4A0529,3,1970/1/5 18:04:07,910750,-72,56,25573.75286,,
E200497E93D284B134FFAA12,3,1970/1/5 18:04:07,910750,-79,135,25573.75286,,
E200497E93D284B134FFAA12,3,1970/1/5 18:04:07,910750,-79,135,25573.75286,,
E200497E93D284B134FFAA12,3,1970/1/5 18:04:07,910750,-79,135,25573.75286,,
E200497E93D284B134FFAA12,3,1970/1/5 18:04:07,910750,-79,135,25573.75286,,
E200497E93D284B134FFAA12,3,1970/1/5 18:04:07,910750,-79,135,25573.75286,,
E200497E93D284B134FFAA12,3,1970/1/5 18:04:07,910750,-79,135,25573.75286,,
E200497E93D284B134FFAA12,3,1970/1/5 18:04:07,910750,-79,135,25573.75286,,
E2801160600002073A4A0519,1,1970/1/5 18:04:07,916250,-50,123,25573.75286,,
E2801160600002073A4A0519,1,1970/1/5 18:04:07,916250,-50,123,25573.75286,,
E2801160600002073A4A0519,1,1970/1/5 18:04:07,916250,-50,123,25573.75286,,
E2801160600002073A4A0519,1,1970/1/5 18:04:07,916250,-50,123,25573.75286,,
E2801160600002073A4A0519,1,1970/1/5 18:04:07,916250,-50,123,25573.75286,,
E2801160600002073A4A0519,1,1970/1/5 18:04:07,916250,-50,123,25573.75286,,
E2801160600002073A4A0519,1,1970/1/5 18:04:07,916250,-50,123,25573.75286,,
E2801160600002073A4A0529,1,1970/1/5 18:04:07,916250,-73,95,25573.75286,,
E2801160600002073A4A0529,1,1970/1/5 18:04:07,916250,-73,95,25573.75286,,
E2801160600002073A4A0529,1,1970/1/5 18:04:07,916250,-73,95,25573.75286,,
E2801160600002073A4A0529,1,1970/1/5 18:04:07,916250,-73,95,25573.75286,,
E2801160600002073A4A0529,1,1970/1/5 18:04:07,916250,-73,95,25573.75286,,
E2801160600002073A4A0529,1,1970/1/5 18:04:07,916250,-73,95,25573.75286,,
E2801160600002073A4A0529,1,1970/1/5 18:04:07,916250,-73,95,25573.75286,,
E2801160600002073A4A0539,1,1970/1/5 18:04:07,916250,-79,14,25573.75286,18587.96295,
E2801160600002073A4A0539,1,1970/1/5 18:04:07,916250,-79,14,25573.75286,18587.96295,
E2801160600002073A4A0539,1,1970/1/5 18:04:07,916250,-79,14,25573.75286,18587.96295,
E2801160600002073A4A0539,1,1970/1/5 18:04:07,916250,-79,14,25573.75286,18587.96295,
E2801160600002073A4A0539,1,1970/1/5 18:04:07,916250,-79,14,25573.75286,18587.96295,
E2801160600002073A4A0539,1,1970/1/5 18:04:07,916250,-79,14,25573.75286,18587.96295,
E2801160600002073A4A0539,1,1970/1/5 18:04:07,916250,-79,14,25573.75286,18587.96295,
E2801160600002073A4A0519,2,1970/1/5 18:04:07,916250,-74,61,25573.75286,,
E2801160600002073A4A0519,2,1970/1/5 18:04:07,916250,-74,61,25573.75286,,
E2801160600002073A4A0519,2,1970/1/5 18:04:07,916250,-74,61,25573.75286,,
E2801160600002073A4A0519,2,1970/1/5 18:04:07,916250,-74,61,25573.75286,,
E2801160600002073A4A0519,2,1970/1/5 18:04:07,916250,-74,61,25573.75286,,
E2801160600002073A4A0519,2,1970/1/5 18:04:07,916250,-74,61,25573.75286,,
E2801160600002073A4A0519,2,1970/1/5 18:04:07,916250,-74,61,25573.75286,,
E2801160600002073A4A0529,2,1970/1/5 18:04:07,916250,-77,132,25573.75286,,
E2801160600002073A4A0529,2,1970/1/5 18:04:07,916250,-77,132,25573.75286,,
E2801160600002073A4A0529,2,1970/1/5 18:04:07,916250,-77,132,25573.75286,,
E2801160600002073A4A0529,2,1970/1/5 18:04:07,916250,-77,132,25573.75286,,
E2801160600002073A4A0529,2,1970/1/5 18:04:07,916250,-77,132,25573.75286,,
E2801160600002073A4A0529,2,1970/1/5 18:04:07,916250,-77,132,25573.75286,,
E2801160600002073A4A0529,2,1970/1/5 18:04:07,916250,-77,132,25573.75286,,
E2801160600002073A4A0529,3,1970/1/5 18:04:07,916250,-71,129,25573.75286,,
E2801160600002073A4A0529,3,1970/1/5 18:04:07,916250,-71,129,25573.75286,,
E2801160600002073A4A0529,3,1970/1/5 18:04:07,916250,-71,129,25573.75286,,
E2801160600002073A4A0529,3,1970/1/5 18:04:07,916250,-71,129,25573.75286,,
E2801160600002073A4A0529,3,1970/1/5 18:04:07,916250,-71,129,25573.75286,,
E2801160600002073A4A0529,3,1970/1/5 18:04:07,916250,-71,129,25573.75286,,
E2801160600002073A4A0529,3,1970/1/5 18:04:07,916250,-71,129,25573.75286,,
E2801160600002073A4A0519,3,1970/1/5 18:04:07,916250,-59,160,25573.75286,,
E2801160600002073A4A0519,3,1970/1/5 18:04:07,916250,-59,160,25573.75286,,
E2801160600002073A4A0519,3,1970/1/5 18:04:07,916250,-59,160,25573.75286,,
E2801160600002073A4A0519,3,1970/1/5 18:04:07,916250,-59,160,25573.75286,,
E2801160600002073A4A0519,3,1970/1/5 18:04:07,916250,-59,160,25573.75286,,
E2801160600002073A4A0519,3,1970/1/5 18:04:07,916250,-59,160,25573.75286,,
E2801160600002073A4A0519,3,1970/1/5 18:04:07,916250,-59,160,25573.75286,,
E2801160600002073A4A0539,3,1970/1/5 18:04:07,916250,-78,115,25573.75286,18587.96295,
E2801160600002073A4A0539,3,1970/1/5 18:04:07,916250,-78,115,25573.75286,18587.96295,
E2801160600002073A4A0539,3,1970/1/5 18:04:07,916250,-78,115,25573.75286,18587.96295,
E2801160600002073A4A0539,3,1970/1/5 18:04:07,916250,-78,115,25573.75286,18587.96295,
E2801160600002073A4A0539,3,1970/1/5 18:04:07,916250,-78,115,25573.75286,18587.96295,
E2801160600002073A4A0539,3,1970/1/5 18:04:07,916250,-78,115,25573.75286,18587.96295,
E2801160600002073A4A0539,3,1970/1/5 18:04:07,916250,-78,115,25573.75286,18587.96295,
