EPC,Ant,Time,Frequency,RSSI,Phase
E2801160600002073A4A0519,2,1970/1/5 19:34,917750,-73,92
E2801160600002073A4A0519,2,1970/1/5 19:34,917750,-73,92
E2801160600002073A4A0519,2,1970/1/5 19:34,917750,-73,92
E2801160600002073A4A0519,2,1970/1/5 19:34,917750,-73,92
E2801160600002073A4A0519,1,1970/1/5 19:34,906750,-57,129
E2801160600002073A4A0519,1,1970/1/5 19:34,906750,-57,129
E2801160600002073A4A0519,1,1970/1/5 19:34,906750,-57,129
E2801160600002073A4A0519,1,1970/1/5 19:34,906750,-57,129
E2801160600002073A4A0519,1,1970/1/5 19:34,906750,-57,129
E2801160600002073A4A0519,1,1970/1/5 19:34,906750,-57,129
E2801160600002073A4A0519,1,1970/1/5 19:34,906750,-57,129
E2801160600002073A4A0519,1,1970/1/5 19:34,906750,-57,129
E2801160600002073A4A0519,1,1970/1/5 19:34,906750,-57,129
E2801160600002073A4A0519,1,1970/1/5 19:34,906750,-57,129
E2801160600002073A4A0519,1,1970/1/5 19:34,906750,-57,129
E2801160600002073A4A0529,1,1970/1/5 19:34,906750,-49,106
E2801160600002073A4A0529,1,1970/1/5 19:34,906750,-49,106
E2801160600002073A4A0529,1,1970/1/5 19:34,906750,-49,106
E2801160600002073A4A0529,1,1970/1/5 19:34,906750,-49,106
E2801160600002073A4A0529,1,1970/1/5 19:34,906750,-49,106
E2801160600002073A4A0529,1,1970/1/5 19:34,906750,-49,106
E2801160600002073A4A0529,1,1970/1/5 19:34,906750,-49,106
E2801160600002073A4A0529,1,1970/1/5 19:34,906750,-49,106
E2801160600002073A4A0529,1,1970/1/5 19:34,906750,-49,106
E2801160600002073A4A0529,1,1970/1/5 19:34,906750,-49,106
E2801160600002073A4A0529,1,1970/1/5 19:34,906750,-49,106
E2801160600002073A4A0539,1,1970/1/5 19:34,906750,-76,135
E2801160600002073A4A0539,1,1970/1/5 19:34,906750,-76,135
E2801160600002073A4A0539,1,1970/1/5 19:34,906750,-76,135
E2801160600002073A4A0539,1,1970/1/5 19:34,906750,-76,135
E2801160600002073A4A0539,1,1970/1/5 19:34,906750,-76,135
E2801160600002073A4A0539,1,1970/1/5 19:34,906750,-76,135
E2801160600002073A4A0539,1,1970/1/5 19:34,906750,-76,135
E2801160600002073A4A0539,1,1970/1/5 19:34,906750,-76,135
E2801160600002073A4A0539,1,1970/1/5 19:34,906750,-76,135
E2801160600002073A4A0539,1,1970/1/5 19:34,906750,-76,135
E2801160600002073A4A0539,1,1970/1/5 19:34,906750,-76,135
